Timestamp,real_rpm,rpm_set,real_rpm,rpm_set
91290000,197,210,197,210
91303000,194,210,198,210
91315000,196,210,197,210
91329000,215,210,216,210
91342000,230,210,230,210
91355000,216,210,211,210
91368000,219,210,219,210
91379000,212,210,212,210
91393000,223,210,222,210
91406000,215,210,215,210
91419000,208,210,211,210
91432000,203,210,203,210
91445000,193,210,191,210
91457000,203,210,203,210
91470000,213,210,213,210
91482000,211,210,209,210
91496000,228,210,223,210
91508000,210,210,211,210
91520000,219,210,220,210
91533000,214,210,213,210
91546000,207,210,215,210
91559000,211,210,213,210
91571000,202,210,199,210
91584000,194,210,194,210
91596000,197,210,197,210
91609000,204,210,214,210
91621000,228,210,235,210
91634000,213,210,213,210
91647000,215,210,222,210
91659000,212,210,212,210
91672000,209,210,209,210
91684000,214,210,214,210
91697000,208,210,207,210
91710000,200,210,200,210
91723000,197,210,197,210
91736000,193,210,193,210
91748000,219,210,219,210
91761000,211,210,208,210
91774000,211,210,211,210
91786000,216,210,216,210
91799000,214,210,209,210
91812000,211,210,211,210
91825000,205,210,204,210
91837000,212,210,211,210
91849000,205,210,205,210
91862000,199,210,198,210
91875000,198,210,201,210
91887000,198,210,202,210
91900000,218,210,220,210
91912000,229,210,229,210
91925000,211,210,211,210
91938000,219,210,212,210
91951000,213,210,208,210
91964000,223,210,217,210
91977000,214,210,214,210
91989000,209,210,208,210
92002000,201,210,201,210
92015000,195,210,192,210
92028000,205,210,205,210
92040000,213,210,213,210
92053000,213,210,210,210
92065000,233,210,227,210
92078000,212,210,212,210
92091000,221,210,221,210
92103000,215,210,213,210
92116000,207,210,207,210
92129000,213,210,213,210
92142000,197,210,197,210
92154000,194,210,194,210
92167000,197,210,196,210
92180000,214,210,214,210
92192000,238,210,234,210
92204000,213,210,213,210
92217000,227,210,227,210
92229000,213,210,212,210
92243000,211,210,215,210
92256000,223,210,223,210
92269000,208,210,208,210
92281000,203,210,201,210
92295000,197,210,196,210
92309000,194,210,195,210
92321000,220,210,214,210
92333000,205,210,205,210
92347000,219,210,230,210
92360000,211,210,211,210
92372000,212,210,212,210
92385000,213,210,213,210
92398000,206,210,206,210
92411000,211,210,211,210
92424000,205,210,205,210
92436000,195,210,195,210
92449000,202,210,197,210
92461000,203,210,205,210
92473000,220,210,227,210
92486000,220,210,220,210
92499000,213,210,216,210
92512000,213,210,213,210
92525000,209,210,209,210
92538000,216,210,216,210
92551000,211,210,207,210
92564000,201,210,201,210
92577000,200,210,199,210
92589000,190,210,193,210
92601000,211,210,217,210
92614000,212,210,212,210
92626000,211,210,211,210
92639000,222,210,217,210
92652000,214,210,214,210
92664000,216,210,216,210
92676000,213,210,213,210
92688000,215,210,215,210
92700000,216,210,216,210
92713000,197,210,198,210
92725000,192,210,196,210
92738000,195,210,195,210
92750000,213,210,213,210
92763000,237,210,231,210
92776000,214,210,214,210
92788000,228,210,228,210
92801000,212,210,213,210
92814000,217,210,224,210
92828000,223,210,216,210
92840000,209,210,209,210
92853000,200,210,201,210
92866000,195,210,193,210
92879000,193,210,198,210
92891000,217,210,213,210
92904000,208,210,208,210
92917000,222,210,231,210
92930000,210,210,210,210
92942000,213,210,213,210
92954000,214,210,214,210
92967000,206,210,207,210
92980000,213,210,214,210
92993000,202,210,202,210
93006000,194,210,194,210
93019000,200,210,197,210
93031000,203,210,204,210
93044000,233,210,235,210
93057000,217,210,212,210
93070000,217,210,217,210
93083000,213,210,213,210
93096000,210,210,210,210
93108000,215,210,215,210
93121000,208,210,207,210
93134000,202,210,202,210
93147000,199,210,198,210
93159000,191,210,194,210
93172000,219,210,219,210
93185000,211,210,205,210
93197000,211,210,212,210
93210000,215,210,215,210
93223000,212,210,208,210
93236000,210,210,213,210
93249000,206,210,206,210
93261000,212,210,211,210
93274000,205,210,205,210
93287000,199,210,198,210
93299000,199,210,200,210
93312000,201,210,203,210
93325000,216,210,220,210
93337000,225,210,221,210
93349000,213,210,213,210
93362000,219,210,213,210
93375000,212,210,210,210
93387000,224,210,223,210
93400000,218,210,218,210
93413000,210,210,209,210
93426000,201,210,201,210
93439000,192,210,191,210
93451000,208,210,208,210
93464000,212,210,212,210
93477000,211,210,211,210
93490000,225,210,222,210
93502000,213,210,213,210
93514000,223,210,223,210
93527000,214,210,214,210
93540000,211,210,213,210
93553000,215,210,214,210
93566000,199,210,198,210
93579000,194,210,195,210
93592000,197,210,197,210
93605000,215,210,215,210
93617000,238,210,230,210
93630000,214,210,214,210
93643000,227,210,227,210
93655000,211,210,211,210
93668000,214,210,224,210
93682000,222,210,222,210
93695000,208,210,210,210
93708000,200,210,200,210
93721000,194,210,193,210
93734000,194,210,194,210
93747000,213,210,213,210
93760000,212,210,212,210
93772000,230,210,230,210
93785000,211,210,211,210
93797000,222,210,222,210
93811000,215,210,215,210
93824000,210,210,210,210
93836000,211,210,211,210
93849000,202,210,200,210
93862000,193,210,193,210
93876000,196,210,196,210
93888000,214,210,214,210
93901000,237,210,235,210
93914000,211,210,211,210
93927000,227,210,227,210
93940000,212,210,211,210
93954000,222,210,222,210
93966000,221,210,221,210
93979000,208,210,210,210
93992000,203,210,203,210
94005000,197,210,193,210
94017000,195,210,195,210
94030000,214,210,214,210
94041000,206,210,206,210
94054000,213,210,228,210
94066000,213,210,209,210
94079000,209,210,209,210
94092000,213,210,213,210
94105000,206,210,206,210
94118000,212,210,212,210
94131000,205,210,203,210
94145000,194,210,194,210
94158000,198,210,198,210
94170000,202,210,210,210
94183000,224,210,236,210
94195000,218,210,214,210
94208000,215,210,215,210
94221000,214,210,213,210
94234000,210,210,210,210
94247000,215,210,216,210
94260000,209,210,208,210
94273000,203,210,200,210
94285000,200,210,198,210
94298000,192,210,195,210
94312000,219,210,216,210
94325000,211,210,205,210
94338000,212,210,212,210
94351000,215,210,212,210
94363000,209,210,209,210
94377000,210,210,215,210
94390000,205,210,205,210
94402000,213,210,213,210
94414000,208,210,208,210
94426000,199,210,198,210
94438000,201,210,201,210
94450000,200,210,200,210
94463000,216,210,219,210
94476000,223,210,223,210
94489000,212,210,211,210
94501000,222,210,215,210
94514000,210,210,210,210
94526000,222,210,222,210
94540000,217,210,217,210
94553000,212,210,208,210
94565000,203,210,203,210
94578000,192,210,192,210
94591000,203,210,208,210
94604000,210,210,210,210
94617000,210,210,209,210
94629000,228,210,222,210
94641000,210,210,212,210
94652000,219,210,220,210
94665000,213,210,213,210
94678000,209,210,213,210
94691000,213,210,215,210
94703000,204,210,199,210
94716000,195,210,194,210
94729000,197,210,193,210
94742000,213,210,213,210
94755000,234,210,234,210
94767000,212,210,212,210
94780000,223,210,223,210
94793000,211,210,211,210
94805000,208,210,211,210
94818000,219,210,219,210
94830000,209,210,207,210
94844000,201,210,201,210
94857000,199,210,195,210
94870000,192,210,192,210
94883000,219,210,216,210
94896000,206,210,206,210
94909000,211,210,230,210
94921000,215,210,213,210
94935000,210,210,217,210
94949000,216,210,216,210
94961000,204,210,206,210
94974000,210,210,210,210
94986000,203,210,203,210
94999000,195,210,194,210
95012000,197,210,197,210
95025000,203,210,208,210
95038000,237,210,237,210
95050000,215,210,210,210
95063000,219,210,219,210
95077000,214,210,213,210
95089000,211,210,211,210
95102000,216,210,222,210
95114000,209,210,208,210
95126000,203,210,200,210
95139000,199,210,199,210
95152000,191,210,191,210
95165000,220,210,220,210
95180000,205,210,205,210
95193000,211,210,222,210
95206000,213,210,213,210
95218000,211,210,211,210
95230000,211,210,215,210
95244000,205,210,205,210
95256000,212,210,212,210
95268000,206,210,206,210
95281000,198,210,197,210
95294000,200,210,200,210
95307000,200,210,201,210
95320000,219,210,219,210
95333000,219,210,218,210
95346000,215,210,215,210
95359000,213,210,213,210
95372000,208,210,208,210
95385000,214,210,214,210
95399000,209,210,208,210
95410000,203,210,200,210
95423000,198,210,198,210
95436000,190,210,194,210
95448000,213,210,220,210
95461000,212,210,211,210
95474000,212,210,212,210
95487000,219,210,217,210
95500000,213,210,209,210
95513000,215,210,212,210
95527000,206,210,205,210
95539000,214,210,213,210
95552000,207,210,207,210
95565000,199,210,199,210
95578000,200,210,200,210
95591000,203,210,203,210
95604000,219,210,219,210
95617000,219,210,217,210
95630000,211,210,211,210
95643000,211,210,211,210
95655000,207,210,207,210
95668000,217,210,217,210
95681000,216,210,212,210
95693000,212,210,204,210
95706000,201,210,201,210
95718000,192,210,192,210
95731000,207,210,209,210
95745000,210,210,210,210
95758000,209,210,209,210
95770000,222,210,222,210
95782000,213,210,215,210
95795000,216,210,216,210
95808000,212,210,206,210
95821000,214,210,214,210
95834000,206,210,206,210
95846000,196,210,198,210
95859000,194,210,198,210
95872000,199,210,201,210
95884000,214,210,215,210
95897000,233,210,230,210
95909000,214,210,215,210
95922000,228,210,228,210
95934000,213,210,213,210
95947000,215,210,222,210
95960000,221,210,221,210
95972000,207,210,210,210
95985000,199,210,202,210
95997000,196,210,195,210
96010000,193,210,193,210
96023000,219,210,213,210
96035000,205,210,206,210
96048000,222,210,222,210
96062000,211,210,211,210
96075000,213,210,220,210
96088000,215,210,215,210
96101000,206,210,209,210
96114000,215,210,215,210
96127000,203,210,200,210
96139000,195,210,194,210
96152000,197,210,197,210
96163000,205,210,205,210
96176000,229,210,236,210
96188000,219,210,211,210
96201000,214,210,216,210
96214000,213,210,211,210
96227000,209,210,210,210
96241000,216,210,221,210
96253000,210,210,208,210
96266000,202,210,201,210
96279000,199,210,199,210
96293000,193,210,193,210
96307000,219,210,213,210
96320000,206,210,206,210
96332000,211,210,231,210
96345000,214,210,212,210
96359000,211,210,215,210
96372000,214,210,214,210
96384000,206,210,206,210
96397000,211,210,211,210
96411000,202,210,201,210
96425000,193,210,194,210
96437000,197,210,196,210
96450000,210,210,210,210
96463000,236,210,236,210
96475000,214,210,211,210
96488000,222,210,222,210
96501000,212,210,212,210
96514000,211,210,211,210
96527000,215,210,223,210
96540000,208,210,208,210
96552000,200,210,200,210
96565000,199,210,197,210
96577000,195,210,195,210
96590000,220,210,219,210
96603000,205,210,205,210
96616000,212,210,226,210
96629000,213,210,213,210
96642000,209,210,215,210
96655000,209,210,215,210
96668000,206,210,206,210
96681000,211,210,211,210
96693000,206,210,205,210
96706000,197,210,195,210
96718000,202,210,199,210
96731000,203,210,203,210
96744000,222,210,222,210
96757000,220,210,217,210
96770000,214,210,214,210
96783000,213,210,212,210
96796000,210,210,210,210
96809000,216,210,216,210
96822000,209,210,209,210
96835000,203,210,202,210
96847000,200,210,198,210
96860000,190,210,190,210
96872000,212,210,212,210
96885000,212,210,212,210
96898000,212,210,212,210
96910000,219,210,219,210
96922000,213,210,212,210
96934000,219,210,213,210
96947000,212,210,212,210
96960000,215,210,214,210
96972000,213,210,208,210
96985000,199,210,199,210
96998000,198,210,200,210
97011000,197,210,199,210
97025000,214,210,215,210
97038000,223,210,223,210
97050000,213,210,213,210
97063000,223,210,216,210
97077000,213,210,208,210
97089000,224,210,223,210
97102000,216,210,216,210
97115000,211,210,211,210
97128000,203,210,203,210
97141000,191,210,189,210
97154000,203,210,203,210
97167000,211,210,211,210
97180000,211,210,211,210
97194000,223,210,223,210
97207000,214,210,213,210
97219000,222,210,213,210
97232000,212,210,212,210
97245000,213,210,213,210
97258000,208,210,208,210
97270000,197,210,197,210
97283000,195,210,196,210
97295000,194,210,197,210
97307000,213,210,213,210
97320000,230,210,229,210
97332000,212,210,215,210
97345000,225,210,225,210
97358000,213,210,211,210
97371000,217,210,223,210
97384000,222,210,216,210
97396000,208,210,209,210
97409000,200,210,201,210
97422000,195,210,195,210
97435000,193,210,197,210
97448000,213,210,212,210
97461000,207,210,211,210
97474000,230,210,230,210
97487000,210,210,210,210
97499000,212,210,220,210
97511000,214,210,214,210
97523000,205,210,206,210
97536000,211,210,211,210
97549000,202,210,200,210
97561000,195,210,193,210
97573000,201,210,197,210
97587000,202,210,205,210
97600000,230,210,230,210
97612000,216,210,216,210
97624000,212,210,212,210
97636000,214,210,214,210
97649000,209,210,208,210
97662000,215,210,215,210
97675000,208,210,208,210
97688000,202,210,200,210
97701000,196,210,196,210
97714000,189,210,193,210
97727000,217,210,217,210
97740000,209,210,206,210
97753000,210,210,210,210
97767000,216,210,215,210
97780000,210,210,210,210
97793000,211,210,211,210
97806000,204,210,205,210
97818000,212,210,209,210
97831000,206,210,205,210
97844000,198,210,194,210
97857000,200,210,199,210
97870000,202,210,202,210
97883000,219,210,224,210
97896000,216,210,214,210
97909000,212,210,215,210
97922000,212,210,212,210
97935000,208,210,208,210
97948000,215,210,215,210
97961000,209,210,207,210
97973000,203,210,200,210
97986000,197,210,197,210
97999000,188,210,191,210
98012000,214,210,214,210
98025000,210,210,210,210
98038000,209,210,209,210
98051000,216,210,215,210
98063000,216,210,209,210
98075000,209,210,209,210
98088000,208,210,204,210
98101000,211,210,211,210
98114000,206,210,206,210
98127000,197,210,197,210
98140000,196,210,201,210
98153000,199,210,203,210
98166000,219,210,221,210
98179000,222,210,220,210
98191000,212,210,211,210
98204000,213,210,211,210
98217000,210,210,206,210
98230000,219,210,215,210
98243000,214,210,213,210
98256000,206,210,206,210
98269000,200,210,199,210
98281000,190,210,191,210
98294000,209,210,209,210
98307000,212,210,212,210
98320000,211,210,211,210
98333000,222,210,216,210
98346000,212,210,212,210
98358000,215,210,215,210
98372000,209,210,209,210
98385000,214,210,213,210
98398000,208,210,208,210
98410000,198,210,198,210
98423000,198,210,199,210
98437000,199,210,203,210
98450000,219,210,219,210
98462000,226,210,219,210
98475000,212,210,212,210
98487000,217,210,217,210
98500000,211,210,210,210
98512000,224,210,223,210
98526000,217,210,216,210
98539000,210,210,210,210
98552000,203,210,201,210
98565000,192,210,192,210
98578000,208,210,212,210
98591000,211,210,210,210
98604000,211,210,209,210
98617000,225,210,221,210
98629000,213,210,214,210
98642000,221,210,221,210
98655000,213,210,213,210
98667000,213,210,214,210
98680000,215,210,215,210
98693000,199,210,199,210
98706000,197,210,197,210
98718000,195,210,195,210
98731000,215,210,215,210
98744000,232,210,232,210
98757000,215,210,215,210
98770000,228,210,228,210
98783000,213,210,213,210
98796000,225,210,225,210
98809000,223,210,217,210
98822000,212,210,212,210
98834000,203,210,203,210
98846000,196,210,195,210
98860000,198,210,202,210
98873000,211,210,211,210
98886000,211,210,209,210
98899000,227,210,227,210
98912000,212,210,214,210
98925000,222,210,222,210
98938000,215,210,213,210
98951000,210,210,214,210
98963000,215,210,215,210
98976000,199,210,199,210
98988000,195,210,194,210
99001000,196,210,196,210
99014000,213,210,213,210
99027000,237,210,232,210
99040000,212,210,212,210
99053000,228,210,228,210
99065000,212,210,212,210
99078000,215,210,215,210
99091000,223,210,223,210
99103000,209,210,209,210
99117000,201,210,201,210
99130000,197,210,197,210
99143000,194,210,195,210
99156000,212,210,212,210
99168000,204,210,212,210
99183000,231,210,231,210
99197000,210,210,212,210
99209000,220,210,220,210
99221000,214,210,213,210
99234000,206,210,206,210
99246000,212,210,212,210
99258000,202,210,202,210
99270000,193,210,193,210
99283000,199,210,197,210
99296000,203,210,212,210
99308000,228,210,228,210
99321000,219,210,209,210
99334000,214,210,214,210
99346000,211,210,211,210
99360000,207,210,207,210
99373000,216,210,219,210
99386000,208,210,208,210
99398000,203,210,203,210
99411000,199,210,199,210
99424000,193,210,193,210
99436000,217,210,217,210
99448000,211,210,208,210
99461000,210,210,210,210
99475000,214,210,214,210
99488000,210,210,210,210
99500000,212,210,212,210
99513000,206,210,206,210
99526000,213,210,213,210
99539000,208,210,208,210
99552000,200,210,197,210
99565000,202,210,202,210
99578000,202,210,202,210
99590000,219,210,222,210
99603000,221,210,219,210
99615000,213,210,213,210
99627000,220,210,215,210
99640000,212,210,212,210
99653000,224,210,219,210
99666000,216,210,216,210
99679000,212,210,204,210
99691000,203,210,199,210
99704000,190,210,190,210
99717000,203,210,208,210
99730000,210,210,210,210
99743000,211,210,210,210
99756000,225,210,225,210
99769000,213,210,214,210
99782000,215,210,215,210
99795000,211,210,211,210
99808000,214,210,214,210
99819000,209,210,209,210
99832000,198,210,199,210
99845000,195,210,197,210
99858000,197,210,200,210
99871000,215,210,216,210
99883000,233,210,227,210
99895000,210,210,214,210
99908000,227,210,227,210
99920000,211,210,211,210
99933000,212,210,224,210
99946000,222,210,222,210
99959000,207,210,210,210
99972000,203,210,203,210
99985000,196,210,195,210
99998000,196,210,202,210
100012000,213,210,213,210
100025000,213,210,213,210
100038000,231,210,231,210
100051000,210,210,214,210
100063000,222,210,222,210
100076000,216,210,216,210
100089000,209,210,214,210
100102000,215,210,215,210
100115000,202,210,197,210
100128000,193,210,193,210
100140000,195,210,195,210
100153000,211,210,212,210
100165000,237,210,237,210
100178000,213,210,214,210
100190000,225,210,227,210
100203000,214,210,214,210
100215000,213,210,213,210
100228000,220,210,224,210
100241000,210,210,207,210
100254000,201,210,201,210
100266000,199,210,196,210
100279000,194,210,194,210
100292000,220,210,214,210
100305000,208,210,205,210
100318000,210,210,230,210
100331000,216,210,212,210
100344000,211,210,216,210
100358000,213,210,213,210
100372000,207,210,209,210
100385000,212,210,212,210
100399000,200,210,199,210
100411000,192,210,192,210
100424000,195,210,196,210
100437000,207,210,212,210
100450000,237,210,237,210
100464000,212,210,212,210
100476000,226,210,226,210
100490000,211,210,211,210
100503000,214,210,223,210
100516000,222,210,222,210
100528000,206,210,206,210
100540000,199,210,199,210
100553000,195,210,195,210
100565000,192,210,193,210
100577000,217,210,217,210
100589000,207,210,207,210
100602000,212,210,224,210
100615000,216,210,215,210
100628000,211,210,211,210
100641000,212,210,212,210
100653000,205,210,205,210
100666000,213,210,210,210
100679000,203,210,203,210
100691000,199,210,196,210
100704000,200,210,198,210
100716000,201,210,204,210
100729000,221,210,221,210
100741000,225,210,221,210
100754000,212,210,212,210
100766000,217,210,212,210
100780000,207,210,207,210
100792000,222,210,222,210
100804000,217,210,217,210
100817000,212,210,207,210
100830000,202,210,199,210
100842000,191,210,191,210
100854000,201,210,206,210
100866000,212,210,212,210
100879000,212,210,212,210
100892000,232,210,225,210
100905000,211,210,214,210
100917000,222,210,222,210
100930000,215,210,215,210
100943000,209,210,213,210
100956000,215,210,212,210
100969000,197,210,197,210
100981000,193,210,193,210
100994000,195,210,195,210
101007000,214,210,214,210
101020000,238,210,230,210
101033000,212,210,216,210
101046000,228,210,226,210
101059000,214,210,211,210
101072000,224,210,224,210
101084000,222,210,222,210
101097000,208,210,208,210
101110000,201,210,202,210
101123000,195,210,195,210
101136000,193,210,200,210
101149000,217,210,212,210
101162000,211,210,211,210
101174000,230,210,230,210
101187000,212,210,210,210
101199000,211,210,214,210
101212000,213,210,213,210
101225000,205,210,206,210
101238000,211,210,211,210
101250000,202,210,202,210
101263000,193,210,193,210
101276000,197,210,197,210
101289000,203,210,207,210
101301000,222,210,237,210
101313000,216,210,216,210
101325000,215,210,215,210
101339000,213,210,213,210
101352000,209,210,211,210
101364000,215,210,215,210
101377000,207,210,207,210
101391000,201,210,200,210
101403000,198,210,197,210
101416000,188,210,194,210
101429000,215,210,220,210
101442000,211,210,205,210
101456000,211,210,222,210
101469000,215,210,213,210
101483000,209,210,213,210
101496000,215,210,215,210
101508000,206,210,208,210
101522000,213,210,215,210
101535000,204,210,203,210
101548000,194,210,194,210
101561000,197,210,197,210
101575000,204,210,215,210
101588000,238,210,238,210
101601000,212,210,212,210
101613000,217,210,227,210
101626000,213,210,213,210
101638000,211,210,211,210
101650000,216,210,216,210
101663000,210,210,209,210
101676000,202,210,202,210
101689000,198,210,197,210
101702000,194,210,194,210
101715000,220,210,220,210
101728000,205,210,205,210
101741000,209,210,219,210
101753000,216,210,216,210
101766000,211,210,212,210
101779000,212,210,214,210
101792000,205,210,205,210
101805000,213,210,212,210
101817000,207,210,207,210
101829000,200,210,200,210
101842000,202,210,202,210
101856000,203,210,203,210
101869000,221,210,225,210
101882000,219,210,219,210
101894000,213,210,216,210
101907000,214,210,213,210
101920000,209,210,209,210
101932000,217,210,217,210
101944000,216,210,209,210
101957000,212,210,204,210
101969000,204,210,200,210
101982000,191,210,191,210
101995000,207,210,211,210
102007000,213,210,213,210
102020000,212,210,212,210
102032000,225,210,225,210
102045000,213,210,214,210
102058000,223,210,223,210
102071000,214,210,213,210
102083000,212,210,215,210
102096000,215,210,215,210
102108000,199,210,197,210
102121000,196,210,196,210
102133000,196,210,196,210
102145000,215,210,215,210
102158000,235,210,232,210
102172000,214,210,214,210
102185000,229,210,229,210
102197000,213,210,213,210
102210000,217,210,224,210
102223000,223,210,223,210
102236000,208,210,209,210
102248000,201,210,201,210
102261000,196,210,195,210
102273000,193,210,195,210
102286000,219,210,219,210
102299000,207,210,207,210
102312000,225,210,225,210
102324000,215,210,211,210
102337000,211,210,213,210
102350000,214,210,214,210
102363000,206,210,207,210
102376000,212,210,212,210
102389000,204,210,203,210
102402000,195,210,195,210
102415000,197,210,197,210
102428000,203,210,203,210
102440000,233,210,233,210
102453000,217,210,211,210
102466000,216,210,216,210
102479000,213,210,213,210
102492000,211,210,211,210
102505000,215,210,222,210
102519000,208,210,207,210
102531000,201,210,201,210
102544000,198,210,196,210
102557000,195,210,195,210
102569000,220,210,220,210
102582000,205,210,205,210
102595000,212,210,216,210
102607000,216,210,214,210
102620000,211,210,212,210
102633000,212,210,214,210
102646000,206,210,206,210
102659000,213,210,212,210
102672000,207,210,204,210
102685000,200,210,195,210
102698000,201,210,201,210
102710000,203,210,204,210
102723000,219,210,226,210
102735000,220,210,218,210
102748000,214,210,214,210
102761000,213,210,212,210
102774000,208,210,208,210
102787000,218,210,216,210
102800000,211,210,211,210
102812000,205,210,205,210
102825000,202,210,199,210
102837000,190,210,190,210
102850000,211,210,211,210
102863000,210,210,210,210
102876000,209,210,209,210
102888000,219,210,219,210
102900000,211,210,213,210
102913000,216,210,216,210
102925000,211,210,211,210
102938000,214,210,214,210
102951000,208,210,208,210
102963000,198,210,198,210
102977000,196,210,196,210
102990000,197,210,199,210
103002000,215,210,215,210
103015000,230,210,227,210
103028000,213,210,213,210
103040000,226,210,221,210
103054000,214,210,210,210
103067000,225,210,225,210
103080000,217,210,216,210
103092000,212,210,212,210
103105000,203,210,203,210
103119000,194,210,192,210
103132000,204,210,204,210
103145000,213,210,212,210
103157000,211,210,211,210
103169000,231,210,228,210
103183000,210,210,214,210
103195000,222,210,222,210
103207000,214,210,214,210
103219000,207,210,209,210
103232000,215,210,215,210
103244000,203,210,199,210
103257000,194,210,194,210
103270000,197,210,197,210
103283000,204,210,215,210
103296000,236,210,234,210
103308000,211,210,211,210
103320000,216,210,216,210
103332000,213,210,213,210
103344000,209,210,210,210
103358000,216,210,216,210
103370000,209,210,209,210
103383000,203,210,203,210
103396000,197,210,197,210
103409000,189,210,192,210
103423000,217,210,218,210
103435000,205,210,205,210
103448000,211,210,215,210
103461000,216,210,213,210
103474000,210,210,211,210
103487000,212,210,213,210
103499000,206,210,206,210
103512000,212,210,212,210
103526000,207,210,204,210
103539000,197,210,196,210
103552000,201,210,197,210
103564000,203,210,205,210
103577000,221,210,227,210
103590000,219,210,213,210
103603000,214,210,215,210
103616000,213,210,213,210
103628000,209,210,210,210
103641000,215,210,215,210
103653000,216,210,212,210
103666000,205,210,205,210
103678000,199,210,199,210
103690000,190,210,190,210
103702000,203,210,213,210
103715000,210,210,210,210
103729000,211,210,211,210
103742000,222,210,217,210
103755000,213,210,215,210
103767000,220,210,216,210
103780000,212,210,210,210
103793000,215,210,214,210
103806000,208,210,207,210
103819000,197,210,197,210
103832000,198,210,198,210
103844000,199,210,200,210
103858000,215,210,215,210
103871000,229,210,222,210
103883000,215,210,214,210
103896000,220,210,220,210
103909000,214,210,212,210
103923000,224,210,220,210
103936000,216,210,216,210
103949000,208,210,208,210
103963000,201,210,199,210
103976000,191,210,191,210
103989000,215,210,215,210
104002000,212,210,210,210
104015000,211,210,211,210
104028000,218,210,218,210
104041000,214,210,213,210
104054000,213,210,212,210
104068000,206,210,206,210
104081000,214,210,211,210
104094000,206,210,206,210
104107000,199,210,199,210
104120000,201,210,201,210
104132000,202,210,202,210
104145000,220,210,221,210
104158000,221,210,221,210
104170000,213,210,214,210
104183000,213,210,213,210
104195000,209,210,209,210
104208000,223,210,217,210
104221000,217,210,216,210
104234000,210,210,203,210
104247000,199,210,199,210
104260000,190,210,191,210
104273000,207,210,212,210
104286000,212,210,211,210
104299000,211,210,211,210
104311000,224,210,219,210
104324000,214,210,215,210
104336000,221,210,214,210
104349000,213,210,212,210
104362000,216,210,215,210
104375000,215,210,207,210
104388000,197,210,197,210
104400000,195,210,199,210
104413000,194,210,200,210
104426000,214,210,217,210
104439000,231,210,227,210
104452000,213,210,213,210
104464000,226,210,226,210
104477000,213,210,213,210
104490000,224,210,224,210
104503000,221,210,217,210
104516000,212,210,212,210
104528000,201,210,201,210
104542000,193,210,193,210
104554000,199,210,206,210
104568000,213,210,213,210
104580000,213,210,213,210
104593000,231,210,226,210
104606000,212,210,212,210
104618000,222,210,222,210
104631000,215,210,215,210
104643000,211,210,211,210
104657000,214,210,214,210
104671000,199,210,199,210
104683000,196,210,196,210
104695000,196,210,196,210
104708000,215,210,215,210
104721000,233,210,233,210
104734000,213,210,216,210
104747000,227,210,227,210
104760000,213,210,213,210
104773000,223,210,223,210
104785000,224,210,224,210
104798000,205,210,211,210
104810000,199,210,202,210
104823000,196,210,196,210
104836000,193,210,197,210
104849000,219,210,214,210
104861000,205,210,205,210
104874000,220,210,220,210
104887000,213,210,212,210
104899000,211,210,212,210
104912000,214,210,214,210
104924000,205,210,206,210
104936000,212,210,212,210
104949000,206,210,204,210
104961000,199,210,197,210
104974000,199,210,199,210
104987000,201,210,201,210
105000000,220,210,220,210
105013000,219,210,218,210
105026000,214,210,214,210
105039000,214,210,213,210
105052000,209,210,209,210
105064000,215,210,215,210
105076000,215,210,208,210
105089000,202,210,202,210
105102000,200,210,198,210
105114000,192,210,188,210
105127000,208,210,210,210
105139000,210,210,210,210
105152000,210,210,209,210
105164000,223,210,219,210
105177000,212,210,212,210
105190000,219,210,216,210
105203000,212,210,212,210
105216000,215,210,215,210
105229000,215,210,205,210
105242000,198,210,198,210
105255000,195,210,197,210
105268000,197,210,197,210
105280000,212,210,212,210
105293000,229,210,226,210
105306000,213,210,213,210
105319000,226,210,219,210
105331000,211,210,213,210
105344000,224,210,224,210
105357000,222,210,216,210
105369000,208,210,211,210
105382000,202,210,202,210
105394000,196,210,196,210
105406000,195,210,195,210
105419000,218,210,212,210
105431000,206,210,206,210
105444000,225,210,230,210
105457000,209,210,209,210
105470000,212,210,220,210
105483000,213,210,213,210
105495000,205,210,205,210
105508000,212,210,215,210
105521000,203,210,203,210
105534000,194,210,194,210
105547000,200,210,196,210
105561000,205,210,213,210
105574000,236,210,232,210
105587000,211,210,211,210
105600000,227,210,227,210
105612000,211,210,211,210
105624000,209,210,213,210
105637000,216,210,220,210
105650000,209,210,209,210
105663000,201,210,201,210
105676000,197,210,197,210
105689000,194,210,194,210
105701000,220,210,220,210
105713000,211,210,205,210
105726000,210,210,210,210
105739000,216,210,215,210
105752000,211,210,211,210
105764000,211,210,211,210
105776000,204,210,204,210
105789000,213,210,213,210
105803000,206,210,206,210
105816000,198,210,196,210
105829000,201,210,201,210
105841000,204,210,204,210
105854000,221,210,228,210
105867000,219,210,219,210
105880000,214,210,214,210
105893000,212,210,212,210
105906000,208,210,209,210
105919000,217,210,214,210
105932000,210,210,209,210
105945000,203,210,203,210
105958000,200,210,198,210
105970000,191,210,193,210
105983000,212,210,217,210
105995000,211,210,211,210
106008000,211,210,211,210
106022000,216,210,214,210
106035000,210,210,210,210
106048000,210,210,210,210
106061000,205,210,205,210
106074000,212,210,212,210
106087000,207,210,207,210
106099000,198,210,198,210
106112000,201,210,201,210
106124000,201,210,203,210
106137000,220,210,220,210
106150000,221,210,219,210
106163000,213,210,213,210
